texas-tech,9,Malik Ondigo,18,0,5.9,0.5,1.3,.391,0.5,1.0,.500,0.0,0.3,.000,0.3,0.5,.556,0.7,0.6,1.2,0.1,0.0,0.2,0.5,0.8,1.3,
texas-tech,10,Parker Hicks,16,0,3.1,0.3,0.9,.333,0.2,0.3,.600,0.1,0.6,.200,0.3,0.3,.800,0.2,0.6,0.8,0.0,0.1,0.1,0.2,0.1,1.0,
texas-tech,11,Josh Mballa,17,0,3.4,0.2,0.5,.444,0.2,0.5,.500,0.0,0.1,.000,0.3,0.8,.357,0.1,0.2,0.3,0.1,0.1,0.1,0.2,0.4,0.8,
texas-tech,12,Avery Benson,20,0,3.5,0.3,0.7,.385,0.3,0.5,.556,0.0,0.2,.000,0.1,0.3,.200,0.2,0.4,0.6,0.3,0.3,0.2,0.3,0.5,0.6,
texas-tech,13,Andrew Sorrells,17,0,3.4,0.2,0.8,.231,0.1,0.2,.500,0.1,0.5,.111,0.1,0.2,.667,0.1,0.1,0.2,0.1,0.1,0.0,0.1,0.4,0.5,
texas-tech,14,Khavon Moore,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
louisiana-state,1,Tremont Waters,33,29,32.4,5.2,12.1,.430,3.5,6.9,.507,1.7,5.2,.327,3.2,3.9,.813,0.3,2.5,2.8,5.8,2.9,0.1,3.5,1.9,15.3,
louisiana-state,2,Naz Reid,34,32,27.2,5.0,10.7,.468,4.2,8.3,.509,0.8,2.5,.333,2.7,3.8,.727,2.5,4.7,7.2,0.9,0.7,0.7,2.5,3.2,13.6,
louisiana-state,3,Skylar Mays,35,35,33.1,4.1,9.7,.421,2.5,4.7,.537,1.6,5.0,.313,3.7,4.3,.860,0.4,2.9,3.3,2.1,1.9,0.2,1.2,1.7,13.4,
louisiana-state,4,Ja'vonte Smart,34,18,29.9,3.9,10.5,.368,2.6,6.6,.402,1.2,3.9,.311,2.1,2.6,.839,0.4,2.8,3.3,2.4,1.3,0.1,1.9,1.7,11.1,
louisiana-state,5,Kavell Bigby-Williams,35,26,21.2,3.2,5.1,.617,3.2,5.1,.617,0.0,0.0,,1.5,2.6,.576,2.9,3.8,6.7,0.5,0.3,1.9,0.8,2.9,7.9,
louisiana-state,6,Emmitt Williams,34,8,19.7,2.6,4.3,.614,2.6,4.1,.633,0.0,0.2,.167,1.7,2.5,.686,2.6,2.8,5.4,0.4,0.3,0.6,1.1,1.9,7.0,
louisiana-state,7,Marlon Taylor,35,24,23.4,2.3,5.0,.463,1.9,3.3,.569,0.4,1.7,.254,1.6,2.4,.675,1.3,2.3,3.6,0.6,0.7,0.2,1.1,1.9,6.7,
louisiana-state,8,Darius Days,35,3,14.6,1.9,3.9,.485,1.1,1.9,.588,0.7,1.9,.382,0.7,1.0,.743,1.7,2.3,4.0,0.4,0.7,0.3,0.5,2.7,5.3,
louisiana-state,9,Daryl Edwards,9,0,17.1,1.4,3.7,.394,0.8,1.4,.538,0.7,2.2,.300,0.9,1.2,.727,0.4,1.1,1.6,1.2,0.3,0.1,1.3,1.1,4.4,
louisiana-state,10,Marshall Graves,11,0,7.8,0.8,2.4,.346,0.1,0.4,.250,0.7,2.0,.364,0.2,0.2,1.000,0.2,0.5,0.6,0.2,0.2,0.1,0.0,0.4,2.5,
louisiana-state,11,Will Reese,10,0,2.5,0.2,0.6,.333,0.2,0.4,.500,0.0,0.2,.000,0.0,0.0,,0.2,0.2,0.4,0.3,0.1,0.0,0.1,0.1,0.4,
purdue,1,Carsen Edwards,36,36,35.4,7.7,19.5,.394,3.9,9.0,.440,3.8,10.6,.355,5.1,6.1,.837,0.4,3.2,3.6,2.9,1.3,0.3,3.1,2.0,24.3,
purdue,2,Ryan Cline,36,36,33.9,4.1,9.8,.423,1.1,2.4,.442,3.1,7.4,.417,0.6,0.9,.697,0.2,2.7,2.9,3.3,0.6,0.1,1.2,1.6,12.0,
purdue,3,Matt Haarms,36,23,22.8,3.7,5.8,.632,3.5,5.1,.679,0.2,0.7,.280,1.8,2.6,.695,1.8,3.6,5.4,1.1,0.2,2.1,1.2,2.5,9.4,
purdue,4,Nojel Eastern,36,35,28.2,2.8,5.7,.495,2.8,5.6,.505,0.0,0.1,.000,1.8,2.8,.650,1.9,3.7,5.5,2.5,1.1,0.3,1.4,2.4,7.5,
purdue,5,Grady Eifert,36,36,25.5,1.8,3.5,.528,0.9,1.3,.689,1.0,2.2,.438,0.8,1.2,.698,2.0,3.2,5.2,1.6,0.9,0.1,0.5,2.1,5.5,
purdue,6,Evan Boudreaux,25,4,12.0,1.8,4.0,.455,1.4,2.9,.493,0.4,1.0,.346,1.2,1.7,.738,1.5,1.5,3.0,0.6,0.2,0.1,0.6,1.4,5.2,
purdue,7,Trevion Williams,34,8,10.3,2.3,4.2,.542,2.3,4.1,.546,0.0,0.1,.333,0.6,1.1,.514,1.8,2.2,4.0,0.5,0.4,0.4,0.6,1.9,5.2,
purdue,8,Aaron Wheeler,36,0,13.8,1.7,3.8,.444,0.8,1.4,.580,0.9,2.4,.365,0.5,0.9,.613,0.9,2.1,3.0,0.4,0.6,0.5,0.7,1.8,4.7,
purdue,9,Sasha Stefanovic,36,0,11.6,0.8,2.1,.390,0.1,0.4,.313,0.7,1.7,.410,0.1,0.4,.357,0.1,1.0,1.1,0.4,0.6,0.1,0.7,1.2,2.5,
purdue,10,Eric Hunter Jr.,36,2,12.6,0.8,2.5,.303,0.5,1.2,.395,0.3,1.3,.217,0.4,0.6,.714,0.4,0.9,1.4,1.1,0.4,0.1,0.6,1.0,2.2,
purdue,11,Tommy Luce,8,0,2.4,0.1,0.5,.250,0.0,0.4,.000,0.1,0.1,1.000,0.4,0.5,.750,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.8,
purdue,12,Kyle King,8,0,2.0,0.0,0.3,.000,0.0,0.3,.000,0.0,0.0,,0.0,0.0,,0.0,0.5,0.5,0.1,0.0,0.0,0.1,0.1,0.0,
kansas,1,Dedric Lawson,36,36,32.6,6.9,14.1,.490,5.9,11.6,.511,1.0,2.5,.393,4.6,5.7,.815,3.1,7.2,10.3,1.7,1.3,1.1,2.3,2.6,19.4,
kansas,2,Lagerald Vick,23,20,33.0,5.1,10.8,.476,2.3,4.5,.505,2.9,6.3,.455,1.0,1.3,.767,0.5,3.5,4.0,1.9,1.2,0.2,2.5,1.3,14.1,
kansas,3,Udoka Azubuike,9,9,20.4,6.1,8.7,.705,6.1,8.7,.705,0.0,0.0,,1.2,3.6,.344,2.2,4.6,6.8,0.6,0.4,1.6,2.0,2.9,13.4,
kansas,4,Devon Dotson,36,36,32.4,4.1,8.5,.482,3.2,5.9,.533,0.9,2.5,.363,3.2,4.1,.782,0.6,3.1,3.7,3.5,1.4,0.1,2.3,2.5,12.3,
kansas,5,Ochai Agbaji,22,16,25.9,3.2,7.1,.449,2.1,3.7,.580,1.0,3.4,.307,1.1,1.6,.694,1.0,3.6,4.6,0.9,0.5,0.5,1.4,2.0,8.5,
kansas,6,Quentin Grimes,36,36,27.4,2.9,7.7,.384,1.4,3.3,.444,1.5,4.4,.340,1.0,1.6,.603,0.5,2.0,2.5,2.0,0.6,0.2,1.9,2.4,8.4,
kansas,7,Marcus Garrett,30,13,27.9,2.7,6.4,.422,2.3,4.8,.483,0.4,1.6,.245,1.5,2.5,.587,1.0,3.2,4.2,1.9,1.4,0.3,1.3,1.9,7.3,
kansas,8,David McCormack,34,13,10.7,1.6,2.6,.625,1.6,2.6,.625,0.0,0.0,,0.6,1.0,.600,1.2,1.8,3.1,0.4,0.2,0.4,0.8,1.1,3.9,
kansas,9,K.J. Lawson,35,0,9.9,1.1,2.5,.453,0.7,1.2,.619,0.4,1.3,.295,0.5,0.7,.750,0.6,1.4,2.0,0.5,0.2,0.0,0.6,1.3,3.1,
kansas,10,Charlie Moore,35,1,13.1,1.0,3.6,.286,0.5,1.5,.314,0.6,2.1,.267,0.3,0.4,.714,0.2,0.8,1.0,1.3,0.6,0.1,0.9,1.1,2.9,
kansas,11,Mitch Lightfoot,34,0,11.7,0.9,1.7,.544,0.9,1.4,.617,0.1,0.3,.200,0.5,1.0,.514,1.0,1.9,2.9,0.4,0.2,1.0,0.5,1.7,2.4,
kansas,12,Chris Teahan,11,0,1.7,0.2,0.5,.400,0.0,0.0,,0.2,0.5,.400,0.0,0.0,,0.0,0.1,0.1,0.1,0.0,0.0,0.2,0.2,0.5,
kansas,13,Garrett Luinstra,10,0,1.1,0.0,0.3,.000,0.0,0.2,.000,0.0,0.1,.000,0.0,0.0,,0.1,0.0,0.1,0.3,0.0,0.0,0.1,0.3,0.0,
florida-state,1,Mfiondu Kabengele,37,0,21.6,4.4,8.8,.502,3.8,7.1,.534,0.6,1.8,.369,3.7,4.9,.761,2.1,3.8,5.9,0.3,0.6,1.5,1.3,2.6,13.2,
florida-state,2,Terance Mann,37,36,31.7,4.0,7.9,.505,3.2,5.8,.547,0.8,2.1,.390,2.6,3.4,.790,2.5,4.0,6.5,2.5,0.7,0.3,1.8,2.2,11.4,
florida-state,3,Trent Forrest,37,36,29.9,3.0,6.9,.439,2.8,6.1,.467,0.2,0.8,.233,3.1,3.9,.779,0.8,3.7,4.5,3.7,1.9,0.2,2.0,1.6,9.3,
florida-state,4,M.J. Walker,35,34,25.9,2.4,7.1,.340,1.2,3.3,.353,1.3,3.8,.328,1.4,1.8,.778,0.4,1.8,2.2,1.6,0.8,0.2,1.9,2.6,7.5,
florida-state,5,Phil Cofer,22,19,26.2,2.8,7.1,.391,1.5,3.3,.438,1.3,3.8,.349,0.5,1.0,.571,0.6,2.9,3.5,0.8,0.1,0.1,1.4,1.4,7.4,
florida-state,6,Christ Koumadje,37,37,15.5,2.9,4.6,.627,2.9,4.5,.631,0.0,0.0,.000,0.9,1.5,.582,2.0,3.6,5.6,0.2,0.2,1.4,1.2,2.0,6.6,
florida-state,7,David Nichols,35,1,17.5,2.2,5.7,.387,1.2,2.5,.472,1.0,3.1,.318,1.0,1.4,.694,0.3,1.4,1.7,1.7,0.7,0.1,1.4,2.2,6.4,
florida-state,8,PJ Savoy,37,18,14.6,1.8,5.1,.364,0.4,0.8,.552,1.4,4.3,.329,0.9,1.1,.821,0.2,1.0,1.2,0.5,0.5,0.1,0.8,1.2,5.9,
florida-state,9,Devin Vassell,33,0,10.7,1.6,3.6,.437,0.8,1.7,.456,0.8,1.9,.419,0.6,0.8,.679,0.4,1.2,1.5,0.6,0.5,0.3,0.4,0.9,4.5,
florida-state,10,Raiquan Gray,36,4,12.3,1.4,3.2,.435,1.1,2.3,.482,0.3,0.9,.313,0.9,1.2,.721,0.6,1.7,2.3,0.8,0.8,0.2,0.9,1.7,3.9,
florida-state,11,Anthony Polite,30,0,10.6,0.9,2.3,.382,0.5,0.7,.682,0.4,1.5,.239,0.6,0.7,.773,0.5,1.1,1.6,0.6,0.6,0.0,0.6,1.3,2.7,
florida-state,12,Wyatt Wilkes,15,0,3.8,0.5,1.4,.381,0.3,0.4,.667,0.3,1.0,.267,0.1,0.2,.667,0.3,0.5,0.7,0.1,0.2,0.1,0.3,0.6,1.5,
florida-state,13,Harrison Prieto,9,0,1.8,0.4,0.7,.667,0.4,0.7,.667,0.0,0.0,,0.0,0.0,,0.3,0.6,0.9,0.0,0.0,0.0,0.2,0.6,0.9,
florida-state,14,Justin Lindner,7,0,1.4,0.0,0.1,.000,0.0,0.0,,0.0,0.1,.000,0.3,0.6,.500,0.1,0.1,0.3,0.6,0.1,0.0,0.3,0.1,0.3,
florida-state,15,Will Miles,6,0,1.2,0.0,0.5,.000,0.0,0.3,.000,0.0,0.2,.000,0.2,0.3,.500,0.0,0.2,0.2,0.0,0.2,0.0,0.3,0.5,0.2,
florida-state,16,Travis Light,6,0,1.7,0.0,0.7,.000,0.0,0.0,,0.0,0.7,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,
kansas-state,1,Barry Brown,34,34,35.0,5.4,12.5,.433,4.2,8.4,.500,1.2,4.1,.298,2.6,3.6,.710,0.4,3.7,4.1,2.8,1.9,0.1,1.9,2.1,14.6,
kansas-state,2,Dean Wade,25,25,30.4,4.9,9.9,.492,4.0,7.7,.513,0.9,2.2,.418,2.2,2.8,.789,2.1,4.1,6.2,2.8,0.8,0.5,1.4,2.1,12.9,
kansas-state,3,Kamau Stokes,33,32,32.3,3.6,9.4,.379,1.5,3.8,.408,2.0,5.6,.360,1.8,2.5,.741,0.4,2.5,2.8,3.3,1.3,0.2,1.8,1.7,11.0,
kansas-state,4,Xavier Sneed,33,33,30.7,3.6,9.0,.396,1.9,4.3,.451,1.6,4.7,.346,1.8,2.7,.670,1.4,4.2,5.5,1.9,1.4,0.3,1.2,2.3,10.6,
kansas-state,5,Makol Mawien,34,34,22.2,2.9,5.6,.526,2.9,5.4,.538,0.1,0.2,.250,1.0,1.5,.686,1.8,3.0,4.9,0.3,0.5,0.7,1.7,2.4,7.0,
kansas-state,6,Cartier Diarra,26,9,25.5,2.1,5.2,.404,1.1,2.4,.452,1.0,2.8,.365,1.5,2.2,.702,0.7,2.5,3.3,1.7,0.9,0.3,1.7,2.0,6.8,
kansas-state,7,Mike McGuirl,34,2,16.8,1.3,3.5,.367,0.8,1.6,.473,0.5,1.9,.277,0.5,0.8,.630,0.5,1.0,1.5,1.2,0.7,0.1,0.7,1.6,3.6,
kansas-state,8,Austin Trice,28,1,7.7,0.7,1.1,.594,0.7,1.1,.594,0.0,0.0,,0.5,1.5,.333,0.9,1.6,2.5,0.1,0.1,0.2,0.3,0.8,1.9,
kansas-state,9,Levi Stockard III,32,0,7.8,0.8,1.4,.556,0.8,1.4,.556,0.0,0.0,,0.2,0.5,.412,0.6,0.9,1.5,0.1,0.2,0.1,0.6,1.2,1.8,
kansas-state,10,Shaun Neal-Williams,30,0,7.1,0.5,1.9,.241,0.2,0.9,.259,0.2,1.0,.226,0.2,0.4,.583,0.3,0.8,1.1,0.6,0.3,0.1,0.5,0.7,1.4,
kansas-state,11,Pierson McAtee,15,0,2.0,0.2,0.3,.600,0.1,0.1,1.000,0.1,0.2,.333,0.0,0.1,.000,0.1,0.5,0.5,0.0,0.0,0.1,0.1,0.1,0.5,
kansas-state,12,James Love,19,0,2.6,0.2,0.3,.600,0.2,0.3,.600,0.0,0.0,,0.0,0.0,,0.1,0.3,0.4,0.0,0.0,0.0,0.1,0.7,0.3,
kansas-state,13,Nigel Shadd,13,0,1.4,0.1,0.2,.333,0.1,0.2,.333,0.0,0.0,,0.0,0.2,.000,0.1,0.3,0.4,0.1,0.0,0.0,0.0,0.1,0.2,
kansas-state,14,Patrick Muldoon,8,0,1.1,0.0,0.3,.000,0.0,0.0,,0.0,0.3,.000,0.0,0.0,,0.1,0.4,0.5,0.0,0.0,0.0,0.3,0.3,0.0,
virginia-tech,1,Nickeil Alexander-Walker,34,34,34.3,5.6,11.8,.474,3.9,7.2,.537,1.7,4.6,.374,3.3,4.2,.778,0.5,3.6,4.1,4.0,1.9,0.5,2.9,2.3,16.2,
virginia-tech,2,Kerry Blackshear Jr.,35,35,30.0,5.3,10.3,.508,4.7,8.5,.545,0.6,1.8,.333,3.8,5.2,.736,3.1,4.5,7.5,2.4,0.7,0.8,1.8,3.3,14.9,
virginia-tech,3,Justin Robinson,24,20,29.5,4.0,8.5,.473,2.3,4.4,.524,1.7,4.1,.418,3.8,4.6,.811,0.6,2.6,3.2,5.0,1.6,0.1,2.8,1.5,13.5,
virginia-tech,4,Ahmed Hill,35,35,35.3,4.7,10.6,.443,2.5,5.1,.500,2.1,5.5,.391,1.6,2.0,.812,0.7,3.2,3.9,1.3,0.8,0.1,1.3,2.0,13.1,
virginia-tech,5,Ty Outlaw,35,20,29.5,2.8,6.2,.450,0.5,1.3,.432,2.3,5.0,.454,0.7,1.0,.694,1.0,4.3,5.2,0.9,0.5,0.4,0.6,2.3,8.6,
virginia-tech,6,Isaiah Wilkins,34,1,14.3,1.7,3.4,.487,1.0,1.9,.556,0.6,1.6,.407,0.7,0.9,.742,0.9,1.4,2.3,0.6,0.5,0.1,0.6,1.1,4.7,
virginia-tech,7,Wabissa Bede,35,26,25.3,1.5,3.6,.402,0.8,1.8,.452,0.7,1.9,.354,0.2,0.4,.538,0.2,2.2,2.5,2.3,1.1,0.1,1.1,1.7,3.8,
virginia-tech,8,P.J. Horne,29,4,13.1,1.4,2.6,.568,1.4,2.3,.621,0.0,0.3,.125,0.4,0.6,.750,1.1,1.1,2.2,0.3,0.2,0.3,0.9,1.7,3.3,
virginia-tech,9,Jonathan Kabongo,21,0,4.9,0.5,1.3,.393,0.2,0.3,.667,0.3,1.0,.318,0.1,0.2,.500,0.0,0.6,0.6,0.2,0.1,0.0,0.2,0.5,1.5,
virginia-tech,10,Brendan Palmer,4,0,0.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
marquette,1,Markus Howard,34,34,33.5,7.4,17.6,.420,3.9,8.9,.437,3.5,8.8,.403,6.7,7.5,.890,0.4,3.6,4.0,3.9,1.1,0.0,3.9,2.1,25.0,
marquette,2,Sam Hauser,34,33,33.4,5.1,11.1,.459,2.5,4.6,.538,2.6,6.4,.402,2.1,2.3,.924,1.0,6.1,7.2,2.4,0.6,0.5,1.4,2.1,14.9,
marquette,3,Joey Hauser,34,31,29.2,3.1,7.0,.447,1.8,3.9,.466,1.3,3.1,.425,2.1,2.7,.791,0.9,4.4,5.3,2.4,0.4,0.1,2.1,2.8,9.7,
marquette,4,Sacar Anim,34,31,30.2,3.2,7.3,.438,2.4,5.3,.456,0.8,2.0,.391,1.1,1.9,.585,0.6,2.5,3.1,1.2,0.5,0.1,1.2,2.0,8.3,
marquette,5,Ed Morrow,33,1,15.0,2.4,4.1,.588,2.4,4.1,.588,0.0,0.0,,0.8,1.3,.619,1.9,2.6,4.5,0.4,0.5,0.6,1.3,2.1,5.6,
marquette,6,Theo John,34,33,19.7,2.1,3.5,.602,2.1,3.5,.602,0.0,0.0,,1.3,2.6,.506,1.8,3.0,4.9,0.5,0.3,2.1,1.1,3.6,5.5,
marquette,7,Brendan Bailey,34,3,14.1,1.1,3.3,.345,0.7,1.5,.460,0.5,1.9,.254,0.5,0.7,.640,0.8,1.0,1.8,0.4,0.4,0.5,0.2,1.2,3.2,
marquette,8,Joseph Chartouny,34,0,15.0,1.1,2.4,.450,0.6,1.1,.526,0.5,1.2,.381,0.4,0.7,.625,0.1,2.1,2.3,1.9,0.7,0.0,1.4,1.1,3.0,
marquette,9,Jamal Cain,29,3,8.7,0.7,1.7,.438,0.5,0.9,.577,0.2,0.8,.273,0.1,0.3,.250,0.5,1.6,2.1,0.2,0.4,0.2,0.7,1.0,1.7,
marquette,10,Matt Heldt,25,1,6.4,0.2,0.3,.625,0.2,0.3,.625,0.0,0.0,,0.4,0.6,.714,0.3,0.7,1.0,0.1,0.1,0.2,0.1,1.2,0.8,
marquette,11,Cam Marotta,8,0,1.6,0.1,0.3,.500,0.0,0.0,,0.1,0.3,.500,0.0,0.0,,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.4,
marquette,12,Tommy Gardiner,3,0,0.7,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,
marquette,13,Buddy Jaffee,2,0,0.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,
marquette,14,Mike Lelito,3,0,1.0,0.0,0.3,.000,0.0,0.0,,0.0,0.3,.000,0.0,0.0,,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,
auburn,1,Bryce Brown,40,40,32.0,5.1,11.7,.437,1.6,3.1,.512,3.5,8.6,.410,2.2,2.7,.807,0.5,1.6,2.1,1.9,1.1,0.1,1.7,1.4,15.9,
auburn,2,Jared Harper,40,40,33.0,4.6,11.5,.399,2.1,4.9,.438,2.5,6.6,.370,3.7,4.5,.828,0.3,2.2,2.5,5.8,1.1,0.1,2.4,1.8,15.3,
auburn,3,Chuma Okeke,38,38,29.1,4.4,8.9,.496,3.0,5.2,.574,1.4,3.7,.387,1.7,2.4,.722,2.8,4.1,6.8,1.9,1.8,1.2,1.7,1.9,12.0,
auburn,4,Samir Doughty,40,27,24.2,2.5,5.4,.458,1.3,2.7,.491,1.1,2.7,.425,1.3,1.6,.785,1.1,2.4,3.5,1.7,1.4,0.1,1.4,2.2,7.3,
auburn,5,Austin Wiley,29,5,13.0,2.6,4.6,.567,2.6,4.5,.580,0.0,0.1,.000,1.7,2.9,.571,1.6,2.5,4.0,0.1,0.2,1.3,1.0,2.0,6.9,
auburn,6,Anfernee McLemore,40,34,19.1,2.5,5.6,.453,1.6,2.8,.577,0.9,2.8,.330,0.7,1.2,.617,1.0,3.1,4.0,0.3,0.7,1.1,0.8,3.0,6.7,
auburn,7,Malik Dunbar,39,13,18.0,2.4,5.4,.434,1.3,2.3,.568,1.1,3.2,.339,0.8,1.4,.611,0.7,2.5,3.2,0.6,0.8,0.4,0.8,1.8,6.6,
auburn,8,Horace Spencer,40,2,15.6,1.7,3.6,.458,1.6,3.1,.504,0.1,0.5,.158,0.9,1.5,.567,2.0,2.0,4.0,0.4,0.9,0.9,0.9,2.7,4.2,
auburn,9,J'Von McCormick,39,0,12.2,1.6,3.1,.525,1.4,2.6,.530,0.3,0.5,.500,0.6,1.0,.615,0.4,0.6,0.9,1.4,0.8,0.1,0.7,0.9,4.1,
auburn,10,Danjel Purifoy,28,1,12.3,1.3,3.3,.407,0.6,1.3,.486,0.7,2.0,.357,0.3,0.5,.692,0.6,1.5,2.1,0.6,0.6,0.0,0.3,1.1,3.7,
auburn,11,Myles Parker,14,0,1.9,0.3,1.0,.286,0.2,0.6,.333,0.1,0.4,.200,0.1,0.3,.500,0.0,0.1,0.1,0.0,0.1,0.0,0.2,0.4,0.8,
auburn,12,Preston Cook,8,0,1.3,0.3,0.6,.400,0.3,0.5,.500,0.0,0.1,.000,0.0,0.0,,0.4,0.1,0.5,0.1,0.1,0.0,0.0,0.1,0.5,
auburn,13,Chase Maasdorp,10,0,1.8,0.1,0.6,.167,0.0,0.4,.000,0.1,0.2,.500,0.1,0.4,.250,0.1,0.0,0.1,0.0,0.1,0.0,0.3,0.3,0.4,
auburn,14,Will Macoy,12,0,1.9,0.1,0.4,.200,0.1,0.2,.500,0.0,0.3,.000,0.3,0.4,.600,0.0,0.1,0.1,0.1,0.2,0.2,0.1,0.0,0.4,
auburn,15,Devontae Williams,7,0,1.4,0.1,0.3,.500,0.0,0.0,,0.1,0.3,.500,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,
auburn,16,Cole Blackstock,12,0,1.8,0.0,0.2,.000,0.0,0.2,.000,0.0,0.0,,0.3,0.5,.667,0.2,0.3,0.4,0.1,0.0,0.2,0.0,0.7,0.3,
auburn,17,Thomas Collier,8,0,1.4,0.0,0.3,.000,0.0,0.3,.000,0.0,0.0,,0.0,0.0,,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0,
wisconsin,1,Ethan Happ,34,34,32.0,7.6,14.3,.530,7.6,14.1,.535,0.0,0.1,.000,2.2,4.7,.466,2.3,7.8,10.1,4.5,1.1,1.3,3.1,2.6,17.3,
wisconsin,2,D'Mitrik Trice,34,34,32.5,3.9,10.2,.384,1.7,4.4,.377,2.2,5.7,.390,1.5,2.0,.750,0.2,2.6,2.8,2.6,0.9,0.0,1.3,1.9,11.6,
wisconsin,3,Brad Davison,34,34,32.2,3.4,8.8,.385,1.9,4.4,.420,1.5,4.4,.349,2.2,2.8,.809,0.3,3.0,3.3,1.8,1.1,0.1,1.0,2.3,10.5,
wisconsin,4,Nate Reuvers,34,34,22.9,3.1,6.9,.449,2.1,4.4,.487,0.9,2.5,.381,0.8,1.2,.634,1.2,2.7,3.9,1.0,0.3,1.8,0.9,2.4,7.9,
wisconsin,5,Khalil Iverson,33,33,24.5,2.7,5.0,.543,2.7,4.8,.557,0.0,0.2,.167,1.5,2.3,.623,1.5,3.1,4.5,0.9,0.9,0.4,1.1,1.8,6.9,
wisconsin,6,Brevin Pritzl,34,0,19.7,1.5,3.2,.463,0.5,0.9,.600,0.9,2.3,.410,0.9,1.1,.833,0.4,2.0,2.4,0.5,0.3,0.1,0.3,1.1,4.8,
wisconsin,7,Kobe King,34,1,19.0,1.6,3.6,.447,1.2,2.2,.541,0.4,1.4,.306,0.6,0.9,.655,0.6,1.6,2.1,0.5,0.3,0.1,0.5,0.8,4.2,
wisconsin,8,Aleem Ford,31,0,13.8,1.1,3.3,.340,0.4,0.7,.522,0.7,2.6,.288,0.1,0.1,1.000,0.4,1.5,1.9,0.4,0.3,0.1,0.5,1.4,3.1,
wisconsin,9,Tai Strickland,16,0,3.1,0.6,1.4,.391,0.3,0.9,.333,0.3,0.5,.500,0.4,0.5,.750,0.1,0.3,0.3,0.4,0.1,0.0,0.3,0.3,1.8,
wisconsin,10,Trevor Anderson,8,0,6.9,0.8,1.3,.600,0.6,1.1,.556,0.1,0.1,1.000,0.0,0.0,,0.1,1.0,1.1,0.4,0.0,0.0,0.1,0.4,1.6,
wisconsin,11,Charles Thomas IV,28,0,5.2,0.6,1.5,.439,0.5,1.1,.484,0.1,0.4,.300,0.3,0.4,.636,0.6,0.6,1.3,0.2,0.1,0.4,0.3,0.8,1.6,
wisconsin,12,Walt McGrory,13,0,2.4,0.2,0.4,.400,0.0,0.1,.000,0.2,0.3,.500,0.0,0.0,,0.0,0.2,0.2,0.1,0.0,0.0,0.2,0.2,0.5,
wisconsin,13,Michael Ballard,9,0,1.8,0.0,0.4,.000,0.0,0.1,.000,0.0,0.3,.000,0.2,0.2,1.000,0.2,0.1,0.3,0.0,0.0,0.0,0.0,0.2,0.2,
mississippi-state,1,Quinndary Weatherspoon,34,34,34.0,6.3,12.3,.508,4.6,8.2,.564,1.6,4.1,.396,4.4,5.4,.809,1.3,3.4,4.7,2.8,1.7,0.3,2.9,2.1,18.5,
mississippi-state,2,Lamar Peters,34,33,30.0,4.0,10.1,.398,1.5,3.6,.421,2.5,6.6,.386,1.4,2.1,.644,0.5,1.4,2.0,5.2,1.7,0.0,3.0,2.9,12.0,
mississippi-state,3,Tyson Carter,34,11,25.6,3.8,8.6,.447,2.1,3.7,.551,1.8,4.8,.366,0.9,1.2,.800,0.1,1.9,2.0,1.5,1.2,0.0,1.0,1.5,10.4,
mississippi-state,4,Reggie Perry,34,18,23.9,3.5,6.9,.502,3.1,5.8,.546,0.3,1.1,.282,2.4,3.4,.716,2.6,4.6,7.2,0.6,0.6,0.7,1.5,2.9,9.7,
mississippi-state,5,Nick Weatherspoon,24,23,27.8,3.7,7.8,.476,2.9,5.6,.511,0.8,2.2,.385,1.3,1.9,.711,0.2,2.6,2.8,2.3,1.3,0.2,1.3,2.0,9.6,
mississippi-state,6,Aric Holman,34,20,24.4,3.4,7.2,.473,2.1,4.1,.507,1.3,3.1,.429,1.4,2.0,.701,2.1,4.0,6.2,1.2,0.9,1.6,1.5,1.8,9.5,
mississippi-state,7,Robert Woodard,34,1,17.5,2.1,4.6,.468,1.8,3.3,.545,0.4,1.3,.273,0.9,1.5,.580,1.4,2.7,4.1,0.7,0.5,0.5,0.6,1.1,5.5,
mississippi-state,8,Abdul Ado,31,30,24.1,1.6,2.7,.614,1.6,2.7,.614,0.0,0.0,,1.4,2.2,.623,1.7,2.8,4.5,0.4,0.6,1.8,1.1,2.8,4.7,
